"name","address","city","state","zip","country","hours","google_url","phone","website","place_id"
"PLCs Preschool","5690 Credit River Rd SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=15261525425614243929","952-447-2824","","ChIJ1Zxu8T0-9ocRWUhU_IPUy9M"
"St Michael Catholic School","16280 Duluth Ave SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=6796915268745322622","952-447-2124","http://saintmpl.org/","ChIJU3AVJvAV9ocRfmD-4Wx-U14"
"Saint Michael's Little Angels Preschool","16280 Duluth Ave SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=3435328387289342903","952-447-2483","http://www.saintmpl.org/about-us/little-angels-preschool/","ChIJU3AVJvAV9ocRt2Myk_e8rC8"
"ASAP Communications","18892 Orchard Ct","Lakeville","MN","55044","US","","https://maps.google.com/?cid=1076964391950061467","952-898-2727","","ChIJmWei30M49ocRm4_tkWgl8g4"
"Kenwood Trail Middle School","19455 Kenwood Trail","Lakeville","MN","55044","US","","https://maps.google.com/?cid=12852704342488522545","952-232-3800","http://www.ktms.isd194.k12.mn.us/","ChIJGUnZ-xY49ocRMR8mwYD6XbI"
"Pat's Precious People","19471 Jade Ln","Lakeville","MN","55044","US","","https://maps.google.com/?cid=10349504324698669851","952-985-5437","http://www.patspreciouspeople.com/","ChIJqdTriRA49ocRG4MIa1nToI8"
"Minnesota School of Business - Lakeville","17685 Juniper Path","Lakeville","MN","55044","US","<ul><li>Monday: 7:30 AM – 10:00 PM</li><li>Tuesday: 7:30 AM – 10:00 PM</li><li>Wednesday: 7:30 AM – 10:00 PM</li><li>Thursday: 7:30 AM – 10:00 PM</li><li>Friday: 7:30 AM – 4:00 PM</li><li>Saturday: 9:00 AM – 2:00 PM</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5198936621985887208","952-892-9000","http://www.msbcollege.edu/locations/minnesota/lakeville/?utm_source=google&utm_medium=maps&utm_campaign=maps","ChIJhYq1ubI59ocR6PM8A1BVJkg"
"Small Wonders Preschool","17741 Juniper Path","Lakeville","MN","55044","US","","https://maps.google.com/?cid=2043456902544314599","952-469-7129","","ChIJSw4EPLM59ocR51D55TnRWxw"
"Lakeville North High School","19600 Ipava Ave","Lakeville","MN","55044","US","","https://maps.google.com/?cid=10933604868766782650","952-232-3600","http://www.lnhs.isd194.k12.mn.us/","ChIJuz41m_c39ocRulRTDbP3u5c"
"Sonnet Montessori","19955 Idealic Ave","Lakeville","MN","55044","US","<ul><li>Monday: 7:00 AM – 6:00 PM</li><li>Tuesday: 7:00 AM – 6:00 PM</li><li>Wednesday: 7:00 AM – 6:00 PM</li><li>Thursday: 7:00 AM – 6:00 PM</li><li>Friday: 7:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8816297603952591261","952-985-8889","http://www.sonnetschool.com/","ChIJ7d8dg_A39ocRncG4xfXHWXo"
"Bizowner Training, LLC","18145 Jamaica Path","Lakeville","MN","55044","US","","https://maps.google.com/?cid=10336185315173176785","612-202-6627","http://www.bizownertraining.com/","ChIJEUlN5jM49ocR0ZWB28eBcY8"
"Century Middle School","18610 Ipava Ave","Lakeville","MN","55044","US","","https://maps.google.com/?cid=18341295666301082373","952-232-2300","http://www.cms.isd194.k12.mn.us/","ChIJuZ1lrIk39ocRBZtJbjtfif4"
"Meadowview Elementary School","6100 195th St W","Farmington","MN","55024","US","","https://maps.google.com/?cid=1365202580968148752","651-460-3100","http://mves.farmington.k12.mn.us/","ChIJfVcAkho29ocREI8NpYMs8hI"
"The Club House","19645 Pilot Knob Rd","Farmington","MN","55024","US","","https://maps.google.com/?cid=11794085383589253019","651-460-1260","http://www.jointheclubhouse.com/","ChIJl_5tBAg29ocRm892KysCraM"
"Akin Road Elementary School","5231 195th St W","Farmington","MN","55024","US","","https://maps.google.com/?cid=15061516191918937098","651-460-1700","http://www.rschooltoday.com/se3bin/clientschool.cgi?schoolname=school586","ChIJbV8rduM19ocRClQfXi1BBdE"
"Little Stars Childcare Center","18549 Elk River Trail","Farmington","MN","55024","US","<ul><li>Monday: 6:30 AM – 5:30 PM</li><li>Tuesday: 6:30 AM – 5:30 PM</li><li>Wednesday: 6:30 AM – 5:30 PM</li><li>Thursday: 6:30 AM – 5:30 PM</li><li>Friday: 6:30 AM – 5:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=3980088556038336683","651-332-2558","http://www.littlestarschildcarecenter.com/","ChIJOURdTtk19ocRqzBDTXQdPDc"
"Hall Airport-69MY","1535 200th St W","Farmington","MN","55024","US","","https://maps.google.com/?cid=15616253622499691439","763-783-7032","","ChIJjfMg36rK94cRr0uAY-4TuNg"
"St Johns School","","Vermillion","MN","55085","US","","https://maps.google.com/?cid=1405353987114785491","651-437-2644","http://www.stjohns-vermillion.com/","ChIJwwUU8zrI94cR09qnYQHSgBM"
"Hope Christian Preschool","16898 Michael Ave","Hastings","MN","55033","US","","https://maps.google.com/?cid=14065964298390693416","651-480-2273","http://www.hopeofhastings.com/","ChIJVYSRC-LA94cRKGbnNAFYNMM"
"Cherished Kids Daycare","509 Tuttle Dr","Hastings","MN","55033","US","<ul><li>Monday: 6:30 AM – 5:30 PM</li><li>Tuesday: 6:30 AM – 5:30 PM</li><li>Wednesday: 6:30 AM – 5:30 PM</li><li>Thursday: 6:30 AM – 5:30 PM</li><li>Friday: 6:30 AM – 5:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=7677347997216270135","651-438-3729","http://kelliesdaycare.shutterfly.com/","ChIJ0aAfORvB94cRN-chv1Nri2o"
"Zion Lutheran School","","Cologne","MN","55322","US","","https://maps.google.com/?cid=10278886731912434789","952-466-3379","http://zioncologne.wix.com/zion-lutheran-church-school","ChIJN18g43bk9YcRZdQd1gXxpY4"
"Cologne Academy","1221 Village Pkwy","Cologne","MN","55322","US","","https://maps.google.com/?cid=5511655341280413556","952-466-2276","http://www.cologneacademy.org/","ChIJ24UCceLi9YcRdEdntVRVfUw"
"East Union Elementary School","15655 County Rd 43","Carver","MN","55315","US","","https://maps.google.com/?cid=9788221165867175364","952-556-6800","http://eue.district112.org/","ChIJca5BuWAJ9ocRxA15Rkq_1oc"
"Sweet Peas Child Care","Riesgraf Rd","Carver","MN","55315","US","<ul><li>Monday: 7:00 AM – 5:30 PM</li><li>Tuesday: 7:00 AM – 5:30 PM</li><li>Wednesday: 7:00 AM – 5:30 PM</li><li>Thursday: 7:00 AM – 5:30 PM</li><li>Friday: 7:00 AM – 5:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16489947621877108334","952-448-2240","http://carversweetpeas.com/","ChIJw4FqceIO9ocRbk7Inv4P2OQ"
"Maga Hota Pre-School","2330 Sioux Trail NW","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=1427256720589339198","952-496-6140","","ChIJrWvIZJEW9ocRPjoE6myizhM"
"Jeffers Pond Elementary School","14800 Jeffers Pass NW","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=17194696516590637170","952-226-0600","http://www.priorlake-savage.k12.mn.us/schools/jefferspond/index.aspx","ChIJdYeYwWwW9ocRchAIZGHVn-4"
"Little Lakers Montessori","4730 Dakota St SE","Prior Lake","MN","55372","US","<ul><li>Monday: 6:30 AM – 5:30 PM</li><li>Tuesday: 6:30 AM – 5:30 PM</li><li>Wednesday: 6:30 AM – 5:30 PM</li><li>Thursday: 6:30 AM – 5:30 PM</li><li>Friday: 6:30 AM – 5:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=14731214854505045952","952-447-4161","","ChIJc8c3_vkV9ocRwB-7YNzJb8w"
"Grainwood Elementary School","5061 Minnesota St SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=5287059417883040758","952-226-0300","http://www.priorlake-savage.k12.mn.us/schools/grainwood/index.aspx","ChIJ8823KB0-9ocR9ltNTYdoX0k"
"Shepherd of the Lake Lutheran Church","3611 Shepherdspath NW","Prior Lake","MN","55379","US","<ul><li>Monday: 8:00 AM – 4:30 PM</li><li>Tuesday: 8:00 AM – 4:30 PM</li><li>Wednesday: 8:00 AM – 4:30 PM</li><li>Thursday: 8:00 AM – 4:30 PM</li><li>Friday: 8:00 AM – 4:30 PM</li><li>Saturday: Closed</li><li>Sunday: 8:30 AM – 12:00 PM</li></ul>","https://maps.google.com/?cid=10743578792382436963","952-230-2988","http://www.sollc.org/","ChIJlQuR-kYW9ocRYxZgYP3bGJU"
"Shepherd's Flock Preschool","3611 Shepherdspath NW","Prior Lake","MN","55372","US","<ul><li>Monday: 9:00 AM – 3:30 PM</li><li>Tuesday: 9:00 AM – 3:30 PM</li><li>Wednesday: 9:00 AM – 3:30 PM</li><li>Thursday: 9:00 AM – 3:30 PM</li><li>Friday: 9:00 AM – 3:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11870130056684175600","952-230-2923","http://www.sollc.org/","ChIJh_szV08W9ocR8ABZWmUsu6Q"
"Prior Lake Montessori School & Day Care Center","5116 Gateway St SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=14894477146735990303","952-447-8845","http://www.priorlakemontessori.com/","ChIJATqtuQM-9ocRH1Zf9gzQs84"
"Little Learners Preschool","2989 Molina St","Shakopee","MN","55379","US","","https://maps.google.com/?cid=16446803777004863520","952-403-9732","http://www.llpreschool.com/","ChIJadSMVyAX9ocRIIDtcuXIPuQ"
"Prior Lake-Savage Area ISD","15875 Franklin Trail SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=5262369497031762795","952-226-0840","http://www.priorlake-savage.k12.mn.us/","ChIJ9y-wdAQ-9ocRa-NtIy2xB0k"
"Circle of Friends Preschool","5304 Westwood Dr SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=11099890437107605413","952-226-0950","https://priorlake-savage.ce.feepay.com","ChIJNUcVeQQ-9ocRpd-N9Yq7Cpo"
"Edgewood School","5304 Westwood Dr SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=12249333569417843843","952-226-0900","http://www.priorlake-savage.k12.mn.us/schools/edgewood/index.aspx","ChIJfSMVeQQ-9ocRgxRrTPtf_qk"
"Westwood Elementary School","5370 Westwood Dr SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=15206559155876520303","952-226-0400","http://www.priorlake-savage.k12.mn.us/","ChIJvUB-FQ8-9ocRb-H7BfyMCNM"
"Sage Academy","5370 Westwood Dr SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=18301408108003684642","952-226-0400","http://www.priorlake-savage.k12.mn.us/schools/sageacademy/","ChIJvUB-FQ8-9ocRInEDj7Wp-_0"
"Westwood School","","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=15536334852805637426","","http://www.priorlake-savage.k12.mn.us/schools/westwood/index.aspx","ChIJJdoZtQU-9ocRMjUAzTsmnNc"
"Twin Oaks Middle School","15860 Woodside Rd SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=13190262419359086076","952-226-0500","http://www.priorlake-savage.k12.mn.us/schools/TOMS/index.aspx","ChIJwRRcGY0V9ocR_DUVEMk5Dbc"
"Prior Lake-Savage Area School","15860 Woodside Rd SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=17150816624726388891","952-226-0675","","ChIJ0aStTOI99ocRmzCu7NnwA-4"
"Hidden Oaks Middle School","15855 Fish Point Rd","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=16468559657459121675","952-226-0700","http://www.priorlake-savage.k12.mn.us/schools/HOMS/index.aspx","ChIJlfBEwAw-9ocRC_4tGcETjOQ"
"Little Saints Early Learning & Childcare Center (ELCC)","5634 Luther Rd SE","Prior Lake","MN","55372","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=12527590246352683746","952-226-2525","http://stpaulspriorlake.org/ecc/","ChIJfRrjjMo99ocR4gKAffTw2q0"
"St. Paul's Lutheran School (Prior Lake)","5634 Luther Rd SE","Prior Lake","MN","55372","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=14505623863661051058","952-447-2117","http://splcs-wp.pcohost.com/spls","ChIJ8wW2GvcV9ocRsjzyxgxUTsk"
"Redtail Ridge Elementary School","15200 Hampshire Ave S","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=3285368153325736663","888-888-8888","http://www.priorlake-savage.k12.mn.us/schools/redtailridge/index.aspx","ChIJUTN6RJ4-9ocR15Jcx-34ly0"
"Orchard Lake Elementary School","16531 Klamath Trail","Lakeville","MN","55044","US","","https://maps.google.com/?cid=10942812893387860987","952-232-2100","http://isd194.org/orchard-lake/","ChIJlRbQLXM59ocR-6vyWVmu3Jc"
"Prior Lake High School","7575 150th St W","Savage","MN","55378","US","","https://maps.google.com/?cid=7694480543986922653","952-226-8600","http://www.priorlake-savage.k12.mn.us/","ChIJwZk14Co89ocRnbR-o0lJyGo"
"Aspen Academy","14825 Zinran Ave","Savage","MN","55378","US","","https://maps.google.com/?cid=18245300897903045061","952-226-5940","http://www.aspenacademymn.org/","ChIJ7TB3CNo99ocRxWmgt39UNP0"
"Primrose School of Savage","7459 S Park Dr","Savage","MN","55378","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11429318995686179107","952-226-4352","http://www.primrosesavage.com/?utm_source=google&utm_medium=maplistings&utm_campaign=localmaps","ChIJK6OwDjQ89ocRI8F_ShIZnZ4"
"Harriet Bishop Elementry","14400 O'connell Rd","Savage","MN","55378","US","","https://maps.google.com/?cid=7742911659513718410","952-707-3900","http://www.isd191.org/","ChIJT8-xqxM89ocRiqaLcCFZdGs"
"Harbor Kids Preschool","5995 Timber Trail SE","Prior Lake","MN","55372","US","","https://maps.google.com/?cid=6666233074474055729","952-447-6191","","ChIJ9YimEuA99ocRMXj8eak3g1w"
"Southview Christian School","15304 Co Rd 5","Burnsville","MN","55306","US","","https://maps.google.com/?cid=1740994812437457714","952-898-2727","http://www.scsmn.org/","ChIJaUmbGYA59ocRMushx45BKRg"
"Kenrick Avenue KinderCare","","Lakeville","MN","55044","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10698224118499697488","952-898-1200","http://www.kindercare.com/our-centers/lakeville/mn/301380/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=301380&_google","ChIJC9k4D7Q59ocRUOOwdie6d5Q"
"Glory Academy","9995 170th St W","Lakeville","MN","55044","US","","https://maps.google.com/?cid=2048124936447307039","952-898-3079","","ChIJEbv-Ots59ocRH62PPMdmbBw"
"Christina Huddleston Elementary School","9569 175th St W","Lakeville","MN","55044","US","","https://maps.google.com/?cid=5526252056244120139","952-232-3100","http://www.che.isd194.k12.mn.us/","ChIJJ8xtHX439ocRS-qzP_cwsUw"
"Twin Cities Academy Allst","9975 Oak Shore Dr","Lakeville","MN","55044","US","","https://maps.google.com/?cid=3213271874215909576","612-819-6789","","ChIJQTp_n-U59ocRyJhktb7Vlyw"
"Hosanna Pre-School","9600 163rd St W","Lakeville","MN","55044","US","","https://maps.google.com/?cid=4418362294705473331","612-435-3080","http://www.hosannalc.org/grow/k-5/preschool/","ChIJwQauXuA59ocRM0fm-BgtUT0"
"Primrose School of Lakeville North","9711 163rd St W","Lakeville","MN","55044","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10716372485815505782","952-435-8885","http://www.primroselakeville.com/?utm_source=google&utm_medium=maplistings&utm_campaign=localmaps","ChIJ-4j44OA59ocRdpPNgf8zuJQ"
"Tutor Time","9475 176th St W","Lakeville","MN","55044","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=6302000591346227240","952-898-0555","http://www.tutortime.com/your-local-school/lakeville-mn-6335/?utm_source=google&utm_medium=local-directory&utm_campaign=GooglePlus","ChIJnZfKOX439ocRKFh-_SU0dVc"
"Melissa's Munchkins Child Care","1201 150th St W","Burnsville","MN","55306","US","","https://maps.google.com/?cid=11913015343688884280","952-378-1123","http://www.melissasmunchkinschildcare.com/","ChIJL4rgwCs69ocROKBaVFaIU6U"
"Crystal Lake Education Center","16250 Ipava Ave","Lakeville","MN","55044","US","<ul><li>Monday: 8:00 AM – 4:00 PM</li><li>Tuesday: 8:00 AM – 4:00 PM</li><li>Wednesday: 8:00 AM – 4:00 PM</li><li>Thursday: 8:00 AM – 4:00 PM</li><li>Friday: 8:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=12271363969849302406","952-232-3000","http://www.lakevilleareacommunityed.net/","ChIJ85OMyeE59ocRhh1lnIOkTKo"
"Joeys Game","16250 Ipava Ave","Lakeville","MN","","US","","https://maps.google.com/?cid=9254273996408596275","","","ChIJsxJ2d1839ocRM6cRIivJbYA"
"Small Wonders Preschool","16250 Ipava Ave","Lakeville","MN","55044","US","","https://maps.google.com/?cid=3449604410074372863","952-469-7129","","ChIJ_71rd1839ocR_5oaJu903y8"
"Eastview Elementary School","18060 Ipava Ave","Lakeville","MN","55044","US","","https://maps.google.com/?cid=1367246261294346296","952-232-2900","http://www.eve.isd194.k12.mn.us/","ChIJTzvCzYk39ocRODDuDDtv-RI"
"Cherry View Elementary School","8600 175th St W","Lakeville","MN","55044","US","","https://maps.google.com/?cid=8728119983111687991","952-232-3200","http://www.cve.isd194.k12.mn.us/","ChIJmbwc7XQ39ocRN09cjuGCIHk"
"Oak Hills Elementary School","8640 165th St W","Lakeville","MN","55044","US","","https://maps.google.com/?cid=15601844879193406743","952-232-2500","http://www.ohe.isd194.k12.mn.us/","ChIJNUCVwWk39ocRF_0RaUHjhNg"
"Christian Day Child Academy","16075 Hawthorn Path","Lakeville","MN","55044","US","<ul><li>Monday: 9:00 AM – 12:00 PM</li><li>Tuesday: 9:00 AM – 12:00 PM</li><li>Wednesday: 9:00 AM – 12:00 PM</li><li>Thursday: 9:00 AM – 12:00 PM</li><li>Friday: 9:00 AM – 12:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=4651423238321004816","952-431-2025","http://www.christiandayacademy.com/","ChIJFct7Okc39ocREOEefMosjUA"
"New Horizon Academy-Lakeville Dodd","7802 175th St W","Lakeville","MN","55044","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=9691450672060586484","952-953-0555","http://www.newhorizonacademy.net/","ChIJR3-KywA39ocR9Flk6gnzfoY"
"Best Friends Daycare","7752 Grinnel Way","Lakeville","MN","55044","US","","https://maps.google.com/?cid=7759394971176475372","952-891-1275","http://www.bestfriendsdaycare.net/","ChIJmUmdKB839ocR7BrtgJ3orms"
"Christian Heritage Academy","17297 Glacier Way","Rosemount","MN","55068","US","","https://maps.google.com/?cid=1337809561773768657","952-953-4155","http://www.chacademy.com/","ChIJm-iyUfw29ocR0X-lWrXakBI"
"Un Mundo Nuevo Childcare Center","16880 Cedar Ave","Rosemount","MN","55068","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=13254817612129567811","612-999-5276","http://unmundonuevosica.com/","ChIJnROtZOI29ocRQwSTJWSS8rc"
